42.6561115,-71.3373549,4/22/2016,10:19:42
42.6561115,-71.3373549,4/22/2016,13:09:46
42.6561115,-71.3373549,4/22/2016,13:14:45
42.6561115,-71.3373549,4/22/2016,13:19:45
42.6561115,-71.3373549,4/22/2016,13:24:50
42.6561115,-71.3373549,4/22/2016,13:29:45
42.6561115,-71.3373549,4/22/2016,13:34:45
42.6561115,-71.3373549,4/22/2016,13:44:46
42.6561115,-71.3373549,4/22/2016,13:49:45
42.6561115,-71.3373549,4/22/2016,13:54:45
42.6561115,-71.3373549,4/22/2016,13:59:45
42.6561115,-71.3373549,4/22/2016,14:04:45
42.6561115,-71.3373549,4/22/2016,14:09:45
42.6561115,-71.3373549,4/22/2016,14:14:45
42.6561115,-71.3373549,4/22/2016,14:19:45
42.6561115,-71.3373549,4/22/2016,14:24:45
42.6561115,-71.3373549,4/22/2016,14:34:45
42.6561115,-71.3373549,4/22/2016,14:39:45
42.6561115,-71.3373549,4/22/2016,14:44:45
42.6561115,-71.3373549,4/22/2016,14:49:45
42.6561115,-71.3373549,4/22/2016,14:54:45
42.6561115,-71.3373549,4/22/2016,14:59:50
42.6561115,-71.3373549,4/22/2016,15:04:56
42.6561115,-71.3373549,4/22/2016,15:09:53
42.6560915,-71.3373655,4/22/2016,15:11:23
42.6560915,-71.3373655,4/22/2016,15:16:29
42.6561115,-71.3373549,4/22/2016,15:20:01
42.6560915,-71.3373655,4/22/2016,15:21:29
42.6561115,-71.3373549,4/22/2016,15:25:01
42.6560915,-71.3373655,4/22/2016,15:26:26
42.6561115,-71.3373549,4/22/2016,15:30:01
42.6560915,-71.3373655,4/22/2016,15:31:29
42.6561115,-71.3373549,4/22/2016,15:35:01
42.6560915,-71.3373655,4/22/2016,15:36:24
42.6560915,-71.3373655,4/22/2016,15:41:26
42.6561115,-71.3373549,4/22/2016,15:45:01
42.6560915,-71.3373655,4/22/2016,15:46:24
42.6561115,-71.3373549,4/22/2016,15:49:58
42.6560915,-71.3373655,4/22/2016,15:51:14
42.6561115,-71.3373549,4/22/2016,15:54:46
42.6560865,-71.3373362,4/22/2016,16:01:22
42.6560831,-71.3373247,4/22/2016,16:14:51
42.6560831,-71.3373247,4/22/2016,16:19:48
42.6560831,-71.3373247,4/22/2016,16:29:48
42.6560831,-71.3373247,4/22/2016,16:34:53
42.6560831,-71.3373247,4/22/2016,16:39:54
42.6560831,-71.3373247,4/22/2016,16:44:52
42.6560831,-71.3373247,4/22/2016,16:49:55
42.6560831,-71.3373247,4/22/2016,16:54:49
42.6560831,-71.3373247,4/22/2016,16:59:54
42.6561537,-71.3373218,4/22/2016,17:07:44
42.6561537,-71.3373218,4/22/2016,17:12:45
42.6561537,-71.3373218,4/22/2016,17:22:58
42.6561537,-71.3373218,4/22/2016,17:27:44
42.6561537,-71.3373218,4/22/2016,17:32:43
42.6561537,-71.3373218,4/22/2016,17:37:43
42.6561537,-71.3373218,4/22/2016,17:42:43
42.6561537,-71.3373218,4/22/2016,17:47:43
42.6561537,-71.3373218,4/22/2016,17:52:51
42.6561537,-71.3373218,4/22/2016,17:57:49
42.6561537,-71.3373218,4/22/2016,18:02:49
42.6561537,-71.3373218,4/22/2016,18:12:52
42.6561537,-71.3373218,4/22/2016,18:17:51
42.6561537,-71.3373218,4/22/2016,18:22:58
42.6561537,-71.3373218,4/22/2016,18:32:55
42.6561115,-71.3373549,4/22/2016,11:14:45
42.6561115,-71.3373549,4/22/2016,11:19:45
42.6561115,-71.3373549,4/22/2016,11:24:51
42.6561115,-71.3373549,4/22/2016,11:29:58
42.6561115,-71.3373549,4/22/2016,11:34:54
42.6561115,-71.3373549,4/22/2016,11:39:50
42.6561115,-71.3373549,4/22/2016,11:44:52
42.6561115,-71.3373549,4/22/2016,11:50:00
42.6561115,-71.3373549,4/22/2016,11:54:50
42.6561115,-71.3373549,4/22/2016,12:04:48
42.6561115,-71.3373549,4/22/2016,12:09:57
42.6561115,-71.3373549,4/22/2016,12:14:48
42.6561115,-71.3373549,4/22/2016,12:19:55
42.6561115,-71.3373549,4/22/2016,12:24:51
42.6561115,-71.3373549,4/22/2016,12:29:48
42.6561115,-71.3373549,4/22/2016,12:34:54
42.6561115,-71.3373549,4/22/2016,12:40:02
42.6561115,-71.3373549,4/22/2016,12:44:58
42.6561115,-71.3373549,4/22/2016,12:54:46
42.6561115,-71.3373549,4/22/2016,12:59:46
42.6561115,-71.3373549,4/22/2016,13:04:46
