42.6561022,-71.3373565,4/12/2016,10:04:03
42.6561022,-71.3373565,4/12/2016,12:54:05
42.6561022,-71.3373565,4/12/2016,11:14:05
42.6561022,-71.3373565,4/12/2016,11:19:05
42.6561022,-71.3373565,4/12/2016,11:24:05
42.6561022,-71.3373565,4/12/2016,11:29:05
42.6561022,-71.3373565,4/12/2016,11:34:05
42.6561022,-71.3373565,4/12/2016,11:39:05
42.6561022,-71.3373565,4/12/2016,11:49:05
42.6561022,-71.3373565,4/12/2016,11:54:05
42.6561022,-71.3373565,4/12/2016,11:59:05
42.6561022,-71.3373565,4/12/2016,12:04:05
42.6561022,-71.3373565,4/12/2016,12:09:05
42.6561022,-71.3373565,4/12/2016,12:14:05
42.6561022,-71.3373565,4/12/2016,12:19:05
42.6561022,-71.3373565,4/12/2016,12:24:05
42.6561022,-71.3373565,4/12/2016,12:29:05
42.6561022,-71.3373565,4/12/2016,12:39:05
42.6561022,-71.3373565,4/12/2016,12:44:05
42.6561022,-71.3373565,4/12/2016,12:49:05
42.6561022,-71.3373565,4/12/2016,12:59:05
42.6561022,-71.3373565,4/12/2016,13:04:05
42.6561022,-71.3373565,4/12/2016,13:09:05
42.6561022,-71.3373565,4/12/2016,13:14:05
42.6561022,-71.3373565,4/12/2016,13:19:05
42.6561022,-71.3373565,4/12/2016,13:29:05
42.6561022,-71.3373565,4/12/2016,13:34:05
42.6561022,-71.3373565,4/12/2016,13:39:05
42.6561022,-71.3373565,4/12/2016,13:44:05
42.6561022,-71.3373565,4/12/2016,13:49:05
42.6561022,-71.3373565,4/12/2016,13:54:05
42.6561022,-71.3373565,4/12/2016,13:59:05
42.6561022,-71.3373565,4/12/2016,14:04:05
42.6561022,-71.3373565,4/12/2016,14:09:05
42.6561022,-71.3373565,4/12/2016,14:19:05
42.6561022,-71.3373565,4/12/2016,14:24:05
42.6561022,-71.3373565,4/12/2016,14:29:05
42.6561022,-71.3373565,4/12/2016,14:34:05
42.6561022,-71.3373565,4/12/2016,14:39:05
42.6561022,-71.3373565,4/12/2016,14:44:05
42.6561022,-71.3373565,4/12/2016,14:49:05
42.6561022,-71.3373565,4/12/2016,14:54:05
42.6561022,-71.3373565,4/12/2016,14:59:05
42.6561022,-71.3373565,4/12/2016,15:09:05
42.657201,-71.3368222,4/12/2016,15:26:29
42.657201,-71.3368222,4/12/2016,15:26:59
42.657201,-71.3368222,4/12/2016,15:27:29
42.657201,-71.3368222,4/12/2016,15:27:59
42.657201,-71.3368222,4/12/2016,15:28:29
42.657201,-71.3368222,4/12/2016,15:28:59
42.657201,-71.3368222,4/12/2016,15:29:29
42.657201,-71.3368222,4/12/2016,15:29:59
42.6550827,-71.3266333,4/12/2016,15:35:56
42.6550827,-71.3266333,4/12/2016,15:36:26
42.6550827,-71.3266333,4/12/2016,15:36:56
42.6550827,-71.3266333,4/12/2016,15:37:26
42.655085,-71.3266479,4/12/2016,15:42:54
42.655085,-71.3266479,4/12/2016,15:47:54
42.655085,-71.3266479,4/12/2016,15:52:54
42.655085,-71.3266479,4/12/2016,15:57:54
42.6550813,-71.3266009,4/12/2016,19:55:30
42.6560988,-71.3249858,4/12/2016,20:19:50
42.6560988,-71.3249858,4/12/2016,20:20:20
42.6560988,-71.3249858,4/12/2016,20:20:50
42.6560988,-71.3249858,4/12/2016,20:21:20
42.660547,-71.3307863,4/12/2016,20:22:14
42.660547,-71.3307863,4/12/2016,20:22:44
42.660547,-71.3307863,4/12/2016,20:23:14
42.660547,-71.3307863,4/12/2016,20:23:44
42.660547,-71.3307863,4/12/2016,20:24:14
42.6537674,-71.3369419,4/12/2016,20:26:09
42.6537674,-71.3369419,4/12/2016,20:26:39
42.648637,-71.3291846,4/12/2016,20:27:26
42.648637,-71.3291846,4/12/2016,20:27:36
42.648637,-71.3291846,4/12/2016,20:27:46
42.648637,-71.3291846,4/12/2016,20:27:56
42.6455881,-71.3336058,4/12/2016,20:28:40
42.6455881,-71.3336058,4/12/2016,20:28:50
42.6379766,-71.3438486,4/12/2016,20:29:55
42.6341027,-71.3555998,4/12/2016,20:35:18
42.6341027,-71.3555998,4/12/2016,20:36:18
42.6341027,-71.3555998,4/12/2016,20:37:18
42.6341027,-71.3555998,4/12/2016,20:39:18
42.6341027,-71.3555998,4/12/2016,20:40:18
42.6341027,-71.3555998,4/12/2016,20:41:18
42.6341027,-71.3555998,4/12/2016,20:42:18
42.6341027,-71.3555998,4/12/2016,20:43:18
42.6341027,-71.3555998,4/12/2016,20:44:18
42.6341027,-71.3555998,4/12/2016,20:45:18
42.6341027,-71.3555998,4/12/2016,20:46:18
42.6341027,-71.3555998,4/12/2016,20:47:18
42.6340992,-71.3556179,4/12/2016,20:52:29
42.6432115,-71.3422998,4/12/2016,20:53:20
42.6432115,-71.3422998,4/12/2016,20:53:30
42.6481875,-71.335402,4/12/2016,20:54:09
42.6504314,-71.3321009,4/12/2016,20:54:44
42.6504314,-71.3321009,4/12/2016,20:54:54
42.6526946,-71.3313845,4/12/2016,20:55:38
42.6526946,-71.3313845,4/12/2016,20:55:48
42.6519097,-71.3308096,4/12/2016,20:56:55
42.6520739,-71.3309715,4/12/2016,20:57:34
42.6520739,-71.3309715,4/12/2016,20:57:44
42.6509884,-71.3329467,4/12/2016,20:58:20
42.6509884,-71.3329467,4/12/2016,20:58:30
