42.6561023,-71.3373286,4/17/2016,10:17:12
42.6561023,-71.3373286,4/17/2016,11:47:22
42.6561023,-71.3373286,4/17/2016,11:52:19
42.6561023,-71.3373286,4/17/2016,12:02:25
42.6561023,-71.3373286,4/17/2016,12:07:17
42.6561023,-71.3373286,4/17/2016,12:12:26
42.6561023,-71.3373286,4/17/2016,12:17:14
42.6561023,-71.3373286,4/17/2016,12:22:23
42.6561023,-71.3373286,4/17/2016,12:27:14
42.6561023,-71.3373286,4/17/2016,12:32:22
42.6561023,-71.3373286,4/17/2016,12:37:17
42.6561023,-71.3373286,4/17/2016,12:42:15
42.6561023,-71.3373286,4/17/2016,12:52:12
42.6561023,-71.3373286,4/17/2016,12:57:12
42.6561023,-71.3373286,4/17/2016,13:02:12
42.6561023,-71.3373286,4/17/2016,13:07:22
42.6561023,-71.3373286,4/17/2016,13:12:22
42.6561023,-71.3373286,4/17/2016,13:17:21
42.6561023,-71.3373286,4/17/2016,13:22:17
42.6561023,-71.3373286,4/17/2016,13:27:20
42.6561023,-71.3373286,4/17/2016,13:32:19
42.6561023,-71.3373286,4/17/2016,13:42:20
42.6561023,-71.3373286,4/17/2016,13:47:16
42.6561023,-71.3373286,4/17/2016,13:52:17
42.6561023,-71.3373286,4/17/2016,13:57:28
42.6561023,-71.3373286,4/17/2016,14:02:17
42.6561023,-71.3373286,4/17/2016,14:07:16
42.6561023,-71.3373286,4/17/2016,14:12:22
42.6561023,-71.3373286,4/17/2016,14:17:22
42.6561023,-71.3373286,4/17/2016,14:22:17
42.6561023,-71.3373286,4/17/2016,14:32:13
42.6561023,-71.3373286,4/17/2016,14:37:13
42.6561023,-71.3373286,4/17/2016,14:42:13
42.6561023,-71.3373286,4/17/2016,14:47:13
42.6561023,-71.3373286,4/17/2016,14:52:13
42.6561023,-71.3373286,4/17/2016,14:57:19
42.6561023,-71.3373286,4/17/2016,15:02:26
42.6561023,-71.3373286,4/17/2016,15:07:27
42.6561023,-71.3373286,4/17/2016,15:12:27
42.6561023,-71.3373286,4/17/2016,15:22:26
42.6561023,-71.3373286,4/17/2016,15:27:25
42.6561023,-71.3373286,4/17/2016,15:32:25
42.6561023,-71.3373286,4/17/2016,15:37:24
42.6561023,-71.3373286,4/17/2016,15:42:24
42.6561023,-71.3373286,4/17/2016,15:47:23
42.6561023,-71.3373286,4/17/2016,15:52:20
42.6561023,-71.3373286,4/17/2016,15:57:15
42.6561023,-71.3373286,4/17/2016,16:02:26
42.6561023,-71.3373286,4/17/2016,16:12:21
42.6561023,-71.3373286,4/17/2016,16:17:14
42.6561023,-71.3373286,4/17/2016,16:22:29
42.6561023,-71.3373286,4/17/2016,16:27:16
42.6561023,-71.3373286,4/17/2016,16:32:29
42.6561023,-71.3373286,4/17/2016,16:37:14
42.6561023,-71.3373286,4/17/2016,16:42:27
42.6561023,-71.3373286,4/17/2016,16:47:15
42.6561023,-71.3373286,4/17/2016,16:52:27
42.6561023,-71.3373286,4/17/2016,17:02:23
42.6561023,-71.3373286,4/17/2016,17:07:12
42.6561023,-71.3373286,4/17/2016,17:12:20
42.6561023,-71.3373286,4/17/2016,17:17:27
42.6561023,-71.3373286,4/17/2016,17:22:14
42.6561023,-71.3373286,4/17/2016,17:27:17
42.6561023,-71.3373286,4/17/2016,17:32:28
42.6561023,-71.3373286,4/17/2016,17:37:17
42.6561023,-71.3373286,4/17/2016,17:42:14
42.6561023,-71.3373286,4/17/2016,17:52:29
42.6561023,-71.3373286,4/17/2016,17:57:23
42.6561023,-71.3373286,4/17/2016,18:02:15
42.6561023,-71.3373286,4/17/2016,18:07:13
42.6561023,-71.3373286,4/17/2016,18:12:15
42.6561023,-71.3373286,4/17/2016,18:17:19
42.6561023,-71.3373286,4/17/2016,18:22:26
42.6561023,-71.3373286,4/17/2016,18:27:25
42.6561023,-71.3373286,4/17/2016,18:32:25
42.6561023,-71.3373286,4/17/2016,18:42:27
42.6561023,-71.3373286,4/17/2016,18:47:29
42.6561023,-71.3373286,4/17/2016,18:52:31
42.6561023,-71.3373286,4/17/2016,19:02:31
42.6561023,-71.3373286,4/17/2016,19:07:30
42.6561023,-71.3373286,4/17/2016,19:12:30
42.6561023,-71.3373286,4/17/2016,19:17:30
42.6561023,-71.3373286,4/17/2016,19:22:29
42.6561023,-71.3373286,4/17/2016,19:32:29
42.6561023,-71.3373286,4/17/2016,19:37:29
42.6561023,-71.3373286,4/17/2016,19:42:29
42.6561023,-71.3373286,4/17/2016,19:47:28
42.6561023,-71.3373286,4/17/2016,19:52:28
42.6561023,-71.3373286,4/17/2016,19:57:28
42.6561023,-71.3373286,4/17/2016,20:02:28
42.6561023,-71.3373286,4/17/2016,20:07:28
42.6561023,-71.3373286,4/17/2016,20:12:28
42.6561023,-71.3373286,4/17/2016,20:22:27
42.6561023,-71.3373286,4/17/2016,20:27:27
42.6561023,-71.3373286,4/17/2016,20:32:27
42.6561023,-71.3373286,4/17/2016,20:37:26
42.6561023,-71.3373286,4/17/2016,20:42:26
42.6561023,-71.3373286,4/17/2016,20:47:26
42.6561023,-71.3373286,4/17/2016,20:52:25
42.6561023,-71.3373286,4/17/2016,20:57:24
42.6561023,-71.3373286,4/17/2016,21:02:20
42.6561023,-71.3373286,4/17/2016,21:12:32
42.6561023,-71.3373286,4/17/2016,21:17:21
42.6561023,-71.3373286,4/17/2016,21:22:14
42.6561023,-71.3373286,4/17/2016,21:27:32
42.6561023,-71.3373286,4/17/2016,21:32:20
42.6561023,-71.3373286,4/17/2016,21:37:12
42.6561023,-71.3373286,4/17/2016,21:42:30
42.6561023,-71.3373286,4/17/2016,21:47:20
42.6561023,-71.3373286,4/17/2016,21:52:14
42.6561023,-71.3373286,4/17/2016,22:02:21
42.6561023,-71.3373286,4/17/2016,22:07:14
42.6561023,-71.3373286,4/17/2016,22:12:26
42.6561023,-71.3373286,4/17/2016,22:17:20
